"Experiment","CPU Time(Secs)","Method Name"
"test.4.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.SafePrime.<clinit>()"
"test.4.er","0.010","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFactory.getInstance(java.lang.String)"
"test.50.er","157.640","eu.prismacloud.primitives.zkpgs.keys.SignerKeyPair.keyGen(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.50.er","157.340","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.computeSpecialRSAModulus(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.50.er","157.330","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomSafePrime(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.50.er","157.330","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateSpecialRSAModulus()"
"test.50.er","154.488","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrime(int)"
"test.50.er","2.842","eu.prismacloud.primitives.zkpgs.util.GSUtils.isPrime(java.math.BigInteger)"
"test.50.er","0.150","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.commitmentGroupSetup(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.50.er","0.150","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateCommitmentGroup()"
"test.50.er","0.140","eu.prismacloud.primitives.zkpgs.util.GSUtils.computeCommitmentGroupModulus(java.math.BigInteger)"
"test.50.er","0.140","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomNumberWithFactors(java.math.BigInteger)"
"test.50.er","0.140","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrimeWithFactors(java.math.BigInteger)"
"test.50.er","0.130","eu.prismacloud.primitives.zkpgs.util.crypto.QRElementPQ.modPow(java.math.BigInteger)"
"test.50.er","0.130","eu.prismacloud.primitives.zkpgs.util.crypto.QRElementPQ.modPow(java.math.BigInteger)"
"test.50.er","0.020","eu.prismacloud.primitives.zkpgs.util.GSUtils.createRandomNumber(java.math.BigInteger, java.math.BigInteger)"
"test.50.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.EEAlgorithm.computeEEAlgorithm(java.math.BigInteger, java.math.BigInteger)"
"test.50.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.computeEEA(java.math.BigInteger, java.math.BigInteger)"
"test.50.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.createGenerator()"
"test.50.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.createGenerator()"
"test.50.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.<init>(java.math.BigInteger, java.math.BigInteger)"
"test.50.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.SafePrime.<clinit>()"
"test.50.er","0.010","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.createElementOfZNS(java.math.BigInteger)"
"test.50.er","0.010","eu.prismacloud.primitives.zkpgs.util.GSUtils.createElementOfZNS(java.math.BigInteger)"
"test.50.er","0.010","eu.prismacloud.primitives.zkpgs.util.GSUtils.isElementOfZNS(java.math.BigInteger, java.math.BigInteger)"
"test.51.er","2461.312","eu.prismacloud.primitives.zkpgs.keys.SignerKeyPair.keyGen(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.51.er","2461.122","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.computeSpecialRSAModulus(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.51.er","2461.112","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomSafePrime(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.51.er","2461.112","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateSpecialRSAModulus()"
"test.51.er","2421.344","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrime(int)"
"test.51.er","39.738","eu.prismacloud.primitives.zkpgs.util.GSUtils.isPrime(java.math.BigInteger)"
"test.51.er","0.140","eu.prismacloud.primitives.zkpgs.util.crypto.QRElementPQ.modPow(java.math.BigInteger)"
"test.51.er","0.140","eu.prismacloud.primitives.zkpgs.util.crypto.QRElementPQ.modPow(java.math.BigInteger)"
"test.51.er","0.030","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.commitmentGroupSetup(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.51.er","0.030","eu.prismacloud.primitives.zkpgs.util.GSUtils.computeCommitmentGroupModulus(java.math.BigInteger)"
"test.51.er","0.030","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateCommitmentGroup()"
"test.51.er","0.030","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomNumberWithFactors(java.math.BigInteger)"
"test.51.er","0.030","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrimeWithFactors(java.math.BigInteger)"
"test.51.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroup.<init>(java.math.BigInteger)"
"test.51.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.createGenerator()"
"test.51.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.createGenerator()"
"test.51.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.<init>(java.math.BigInteger, java.math.BigInteger)"
"test.51.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.SafePrime.<clinit>()"
"test.51.er","0.010","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.createElementOfZNS(java.math.BigInteger)"
"test.51.er","0.010","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFactory.getInstance(java.lang.String)"
"test.51.er","0.010","eu.prismacloud.primitives.zkpgs.util.GSUtils.createElementOfZNS(java.math.BigInteger)"
"test.51.er","0.010","eu.prismacloud.primitives.zkpgs.util.GSUtils.<init>()"
"test.51.er","0.010","eu.prismacloud.primitives.zkpgs.util.GSUtils.isElementOfZNS(java.math.BigInteger, java.math.BigInteger)"
"test.52.er","761.973","eu.prismacloud.primitives.zkpgs.keys.SignerKeyPair.keyGen(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.52.er","761.813","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.computeSpecialRSAModulus(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.52.er","761.813","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomSafePrime(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.52.er","761.813","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateSpecialRSAModulus()"
"test.52.er","749.534","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrime(int)"
"test.52.er","12.279","eu.prismacloud.primitives.zkpgs.util.GSUtils.isPrime(java.math.BigInteger)"
"test.52.er","0.100","eu.prismacloud.primitives.zkpgs.util.crypto.QRElementPQ.modPow(java.math.BigInteger)"
"test.52.er","0.100","eu.prismacloud.primitives.zkpgs.util.crypto.QRElementPQ.modPow(java.math.BigInteger)"
"test.52.er","0.030","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.commitmentGroupSetup(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.52.er","0.030","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateCommitmentGroup()"
"test.52.er","0.020","eu.prismacloud.primitives.zkpgs.util.GSUtils.computeCommitmentGroupModulus(java.math.BigInteger)"
"test.52.er","0.020","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomNumberWithFactors(java.math.BigInteger)"
"test.52.er","0.020","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrimeWithFactors(java.math.BigInteger)"
"test.52.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.EEAlgorithm.computeEEAlgorithm(java.math.BigInteger, java.math.BigInteger)"
"test.52.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.computeEEA(java.math.BigInteger, java.math.BigInteger)"
"test.52.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.createGenerator()"
"test.52.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.createGenerator()"
"test.52.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.<init>(java.math.BigInteger, java.math.BigInteger)"
"test.52.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.SafePrime.<clinit>()"
"test.52.er","0.010","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.createElementOfZNS(java.math.BigInteger)"
"test.52.er","0.010","eu.prismacloud.primitives.zkpgs.util.GSUtils.createElementOfZNS(java.math.BigInteger)"
"test.52.er","0.010","eu.prismacloud.primitives.zkpgs.util.GSUtils.isElementOfZNS(java.math.BigInteger, java.math.BigInteger)"
"test.5.er","9.957","eu.prismacloud.primitives.zkpgs.keys.SignerKeyPair.keyGen(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.5.er","9.166","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.computeSpecialRSAModulus(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.5.er","9.166","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomSafePrime(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.5.er","9.166","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateSpecialRSAModulus()"
"test.5.er","8.836","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrime(int)"
"test.5.er","0.781","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.commitmentGroupSetup(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.5.er","0.781","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateCommitmentGroup()"
"test.5.er","0.771","eu.prismacloud.primitives.zkpgs.util.GSUtils.computeCommitmentGroupModulus(java.math.BigInteger)"
"test.5.er","0.771","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrimeWithFactors(java.math.BigInteger)"
"test.5.er","0.700","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomNumberWithFactors(java.math.BigInteger)"
"test.5.er","0.410","eu.prismacloud.primitives.zkpgs.util.GSUtils.isPrime(java.math.BigInteger)"
"test.5.er","0.050","eu.prismacloud.primitives.zkpgs.util.GSUtils.createRandomNumber(java.math.BigInteger, java.math.BigInteger)"
"test.5.er","0.010","eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters.createKeyGenParameters(int, int, int, int, int, int, int, int, int, int, int, int)"
"test.5.er","0.010","eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters.<init>(int, int, int, int, int, int, int, int, int, int, int, int)"
"test.5.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.EEAlgorithm.computeEEAlgorithm(java.math.BigInteger, java.math.BigInteger)"
"test.5.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.computeEEA(java.math.BigInteger, java.math.BigInteger)"
"test.5.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.<init>(java.math.BigInteger, java.math.BigInteger)"
"test.5.er","0.010","eu.prismacloud.primitives.zkpgs.util.NumberConstants.<clinit>()"
"test.6.er","10.687","eu.prismacloud.primitives.zkpgs.keys.SignerKeyPair.keyGen(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.6.er","9.607","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.computeSpecialRSAModulus(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.6.er","9.607","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomSafePrime(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.6.er","9.607","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateSpecialRSAModulus()"
"test.6.er","9.297","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrime(int)"
"test.6.er","1.081","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.commitmentGroupSetup(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.6.er","1.081","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateCommitmentGroup()"
"test.6.er","1.041","eu.prismacloud.primitives.zkpgs.util.GSUtils.computeCommitmentGroupModulus(java.math.BigInteger)"
"test.6.er","1.041","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrimeWithFactors(java.math.BigInteger)"
"test.6.er","0.981","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomNumberWithFactors(java.math.BigInteger)"
"test.6.er","0.400","eu.prismacloud.primitives.zkpgs.util.GSUtils.isPrime(java.math.BigInteger)"
"test.6.er","0.080","eu.prismacloud.primitives.zkpgs.util.GSUtils.createRandomNumber(java.math.BigInteger, java.math.BigInteger)"
"test.6.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.SafePrime.<clinit>()"
"test.7.er","10.397","eu.prismacloud.primitives.zkpgs.keys.SignerKeyPair.keyGen(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.7.er","9.917","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.computeSpecialRSAModulus(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.7.er","9.917","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomSafePrime(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.7.er","9.917","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateSpecialRSAModulus()"
"test.7.er","9.587","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrime(int)"
"test.7.er","0.470","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.commitmentGroupSetup(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.7.er","0.470","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateCommitmentGroup()"
"test.7.er","0.440","eu.prismacloud.primitives.zkpgs.util.GSUtils.computeCommitmentGroupModulus(java.math.BigInteger)"
"test.7.er","0.440","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrimeWithFactors(java.math.BigInteger)"
"test.7.er","0.430","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomNumberWithFactors(java.math.BigInteger)"
"test.7.er","0.360","eu.prismacloud.primitives.zkpgs.util.GSUtils.isPrime(java.math.BigInteger)"
"test.7.er","0.030","eu.prismacloud.primitives.zkpgs.util.GSUtils.createRandomNumber(java.math.BigInteger, java.math.BigInteger)"
"test.7.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.createGenerator()"
"test.7.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.createGenerator()"
"test.7.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.SafePrime.<clinit>()"
"test.7.er","0.010","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.verifySGeneratorOfQRN(java.math.BigInteger, java.math.BigInteger)"
"test.7.er","0.010","eu.prismacloud.primitives.zkpgs.util.GSUtils.verifySGeneratorOfQRN(java.math.BigInteger, java.math.BigInteger)"
"test.8.er","9.727","eu.prismacloud.primitives.zkpgs.keys.SignerKeyPair.keyGen(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.8.er","8.846","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.computeSpecialRSAModulus(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.8.er","8.836","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomSafePrime(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.8.er","8.836","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateSpecialRSAModulus()"
"test.8.er","8.636","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrime(int)"
"test.8.er","0.841","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.commitmentGroupSetup(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.8.er","0.841","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateCommitmentGroup()"
"test.8.er","0.821","eu.prismacloud.primitives.zkpgs.util.GSUtils.computeCommitmentGroupModulus(java.math.BigInteger)"
"test.8.er","0.821","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrimeWithFactors(java.math.BigInteger)"
"test.8.er","0.791","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomNumberWithFactors(java.math.BigInteger)"
"test.8.er","0.240","eu.prismacloud.primitives.zkpgs.util.GSUtils.isPrime(java.math.BigInteger)"
"test.8.er","0.060","eu.prismacloud.primitives.zkpgs.util.GSUtils.createRandomNumber(java.math.BigInteger, java.math.BigInteger)"
"test.8.er","0.020","eu.prismacloud.primitives.zkpgs.util.crypto.QRElementPQ.modPow(java.math.BigInteger)"
"test.8.er","0.020","eu.prismacloud.primitives.zkpgs.util.crypto.QRElementPQ.modPow(java.math.BigInteger)"
"test.8.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroup.<init>(java.math.BigInteger)"
"test.8.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.<init>(java.math.BigInteger, java.math.BigInteger)"
"test.8.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.SafePrime.<clinit>()"
"test.9.er","9.757","eu.prismacloud.primitives.zkpgs.keys.SignerKeyPair.keyGen(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.9.er","8.546","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.computeSpecialRSAModulus(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.9.er","8.536","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomSafePrime(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.9.er","8.536","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateSpecialRSAModulus()"
"test.9.er","8.366","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrime(int)"
"test.9.er","1.181","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.commitmentGroupSetup(eu.prismacloud.primitives.zkpgs.parameters.KeyGenParameters)"
"test.9.er","1.181","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateCommitmentGroup()"
"test.9.er","1.141","eu.prismacloud.primitives.zkpgs.util.GSUtils.computeCommitmentGroupModulus(java.math.BigInteger)"
"test.9.er","1.141","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomPrimeWithFactors(java.math.BigInteger)"
"test.9.er","1.041","eu.prismacloud.primitives.zkpgs.util.GSUtils.generateRandomNumberWithFactors(java.math.BigInteger)"
"test.9.er","0.300","eu.prismacloud.primitives.zkpgs.util.GSUtils.isPrime(java.math.BigInteger)"
"test.9.er","0.030","eu.prismacloud.primitives.zkpgs.util.GSUtils.createRandomNumber(java.math.BigInteger, java.math.BigInteger)"
"test.9.er","0.020","eu.prismacloud.primitives.zkpgs.util.crypto.QRElementPQ.modPow(java.math.BigInteger)"
"test.9.er","0.020","eu.prismacloud.primitives.zkpgs.util.crypto.QRElementPQ.modPow(java.math.BigInteger)"
"test.9.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.createGenerator()"
"test.9.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.QRGroupPQ.createGenerator()"
"test.9.er","0.010","eu.prismacloud.primitives.zkpgs.util.crypto.SafePrime.<clinit>()"
"test.9.er","0.010","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.verifySGeneratorOfQRN(java.math.BigInteger, java.math.BigInteger)"
"test.9.er","0.010","eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFactory.getInstance(java.lang.String)"
"test.9.er","0.010","eu.prismacloud.primitives.zkpgs.util.GSUtils.<init>()"
"test.9.er","0.010","eu.prismacloud.primitives.zkpgs.util.GSUtils.verifySGeneratorOfQRN(java.math.BigInteger, java.math.BigInteger)"
